code insee,ville,inscrits,abstentions,exprimes,LDVG,LFN,LUD
57129,Charly-Oradour,545,162,371,46,134,191
57130,Château-Bréhain,64,15,46,3,16,27
57131,Château-Rouge,196,95,96,19,45,32
57132,Château-Salins,1622,730,873,132,353,388
57133,Château-Voué,89,29,58,12,24,22
57134,Châtel-Saint-Germain,1431,497,898,156,276,466
57136,Chémery-les-Deux,396,157,234,38,92,104
57137,Cheminot,557,178,362,44,166,152
57138,Chenois,55,14,40,4,19,17
57139,Chérisey,256,108,144,16,54,74
57140,Chesny,417,152,252,23,77,152
57141,Chicourt,80,19,60,9,25,26
57142,Chieulles,339,97,234,27,86,121
57143,Clouange,2609,1297,1254,303,464,487
57144,Cocheren,2614,1218,1337,294,679,364
57145,Coincy,250,65,175,31,59,85
57146,Coin-lès-Cuvry,579,184,377,50,142,185
57147,Coin-sur-Seille,283,86,186,24,56,106
57148,Colligny,298,83,203,27,65,111
57149,Colmen,147,61,82,13,25,44
57150,Condé-Northen,482,176,290,31,156,103
57151,Conthil,151,55,86,7,44,35
57152,Contz-les-Bains,376,157,211,29,57,125
57153,Corny-sur-Moselle,1785,682,1056,157,404,495
57154,Coume,571,252,305,44,141,120
57155,Courcelles-Chaussy,2253,943,1264,231,448,585
57156,Courcelles-sur-Nied,878,289,557,74,200,283
57158,Craincourt,165,42,118,28,42,48
57159,Créhange,3132,1573,1519,306,669,544
57160,Creutzwald,7882,3691,4059,810,1691,1558
57161,Cutting,101,30,68,6,30,32
57162,Cuvry,634,204,419,57,141,221
57163,Dabo,2289,882,1354,188,659,507
57165,Dalem,401,177,212,51,73,88
57166,Dalhain,95,43,51,9,27,15
57167,Dalstein,265,120,139,14,75,50
57168,Danne-et-Quatre-Vents,508,150,324,53,119,152
57169,Dannelbourg,423,170,232,42,96,94
57171,Delme,714,259,441,63,150,228
57172,Denting,229,87,136,17,69,50
57173,Desseling,84,29,52,10,23,19
57174,Destry,76,19,55,10,16,29
57175,Diane-Capelle,180,47,130,24,47,59
57176,Diebling,1350,585,727,104,323,300
57177,Dieuze,2102,926,1129,198,365,566
57178,Diffembach-lès-Hellimer,283,106,168,18,82,68
57179,Distroff,1363,618,713,130,266,317
57180,Dolving,276,81,184,23,80,81
57181,Domnom-lès-Dieuze,75,27,47,5,14,28
57182,Donjeux,92,28,62,4,37,21
57183,Donnelay,160,43,102,11,51,40
57184,Dornot,131,39,92,9,31,52
57186,Ebersviller,581,252,315,41,164,110
57187,Eblange,290,106,179,15,95,69
57188,Eguelshardt,385,183,188,18,82,88
57189,Eincheville,178,71,102,17,44,41
57190,Elvange,304,111,183,22,60,101
57191,Elzange,587,257,316,66,134,116
57192,Enchenberg,1049,460,559,87,241,231
57193,Ennery,1464,482,941,175,338,428
57194,Entrange,1002,428,561,124,160,277
57195,Epping,454,163,279,29,136,114
57196,Erching,346,106,226,17,116,93
57197,Ernestviller,391,148,231,38,115,78
57198,Erstroff,164,57,102,15,45,42
57199,Escherange,464,246,205,35,71,99
57200,Les Etangs,304,107,195,26,72,97
57201,Etting,675,259,400,33,171,196
57202,Etzling,763,330,415,42,183,190
57203,Evrange,151,68,80,12,14,54
57204,Failly,431,111,307,30,120,157
57205,Falck,1691,776,878,182,385,311
57206,Fameck,9129,4450,4485,1109,1310,2066
57207,Farébersviller,3193,1818,1327,417,354,556
57208,Farschviller,1106,502,584,75,311,198
57209,Faulquemont,3905,1856,1993,378,821,794
57210,Fénétrange,534,206,313,35,128,150
57211,Fèves,807,266,524,100,213,211
57212,Féy,550,199,331,43,123,165
57213,Filstroff,617,299,307,44,126,137
57214,Fixem,300,131,166,26,51,89
57215,Flastroff,251,89,152,23,64,65
57216,Fleisheim,107,43,58,3,28,27
57217,Flétrange,703,264,426,77,194,155
57218,Fleury,965,269,666,94,168,404
57219,Flévy,467,173,279,49,112,118
57220,Flocourt,117,46,70,7,26,37
57221,Florange,8827,4537,4147,1024,1490,1633
57222,Folkling,1055,404,633,109,247,277
57224,Folschviller,2788,1334,1423,301,553,569
57225,Fonteny,107,32,71,6,33,32
57226,Fontoy,2114,981,1073,256,408,409
57227,Forbach,14059,7591,6276,1087,2545,2644
57228,Fossieux,137,55,82,22,37,23
57229,Foulcrey,138,43,94,10,37,47
57230,Fouligny,156,44,106,8,55,43
57231,Foville,80,27,50,5,23,22
57232,Francaltroff,551,261,278,40,123,115
57233,Fraquelfing,78,33,42,2,26,14
57234,Frauenberg,412,186,210,30,91,89
57235,Freistroff,833,352,457,59,246,152
57236,Frémery,53,24,29,2,19,8
57237,Frémestroff,244,79,157,18,85,54
57238,Fresnes-en-Saulnois,150,46,100,14,47,39
57239,Freybouse,360,150,201,19,115,67
57240,Freyming-Merlebach,9210,4811,4244,763,2051,1430
57241,Fribourg,131,33,93,6,35,52
57242,Gandrange,2243,1060,1141,316,442,383
57244,Garrebourg,433,173,247,39,127,81
57245,Gavisse,460,159,294,33,90,171
57246,Gelucourt,198,67,125,23,45,57
57247,Gerbécourt,90,43,42,6,22,14
57248,Givrycourt,83,29,49,4,21,24
57249,Glatigny,219,62,147,27,49,71
57250,Goetzenbruck,1312,558,713,113,271,329
57251,Goin,280,93,177,20,87,70
57252,Gomelange,419,199,212,38,101,73
57253,Gondrexange,370,130,229,30,92,107
57254,Gorze,726,312,397,78,164,155
57255,Gosselming,522,193,306,35,135,136
57256,Gravelotte,594,241,337,62,136,139
57257,Grémecey,90,35,55,8,23,24
57258,Gréning,115,54,60,9,28,23
57259,Grindorff-Bizing,268,116,143,19,30,94
57260,Grosbliederstroff,2249,1061,1138,180,464,494
57261,Gros-Réderching,1095,426,629,85,332,212
57262,Grostenquin,543,221,314,31,153,130
57263,Grundviller,562,271,281,24,147,110
57264,Guebenhouse,326,164,158,23,78,57
57265,Guébestroff,46,14,30,10,9,11
57266,Guéblange-lès-Dieuze,129,55,70,12,25,33
57267,Le Val-de-Guéblange,679,282,375,52,175,148
57268,Guébling,132,68,62,4,39,19
57269,Guénange,5715,2851,2770,690,1054,1026
57270,Val-de-Bride,445,177,258,45,120,93
57271,Guenviller,553,202,337,52,143,142
57272,Guermange,88,26,60,10,21,29
57273,Guerstling,248,97,147,22,54,71
57274,Guerting,689,256,419,85,199,135
57275,Guessling-Hémering,783,333,433,72,199,162
57276,Guinglange,215,56,153,32,67,54
57277,Guinkirchen,133,45,83,24,19,40
57278,Guinzeling,55,11,44,2,14,28
57280,Guntzviller,312,110,192,23,82,87
57281,Haboudange,170,60,105,12,44,49
57282,Hagen,215,111,103,13,24,66
57283,Hagondange,6904,3250,3503,777,1229,1497
57284,Hallering,93,44,47,9,24,14
57286,Halstroff,220,94,120,15,48,57
57287,Basse-Ham,1796,700,1050,129,314,607
57288,Ham-sous-Varsberg,1873,780,1045,188,496,361
57289,Hambach,2264,961,1235,134,621,480
57290,Hampont,161,61,95,23,39,33
57291,Hangviller,241,108,119,12,62,45
57292,Hannocourt,17,3,14,3,7,4
57293,Han-sur-Nied,182,60,113,26,50,37
57294,Hanviller,153,67,82,6,40,36
57295,Haraucourt-sur-Seille,106,31,67,10,21,36
57296,Hargarten-aux-Mines,806,340,454,92,215,147
57297,Harprich,160,76,81,15,28,38
57298,Harreberg,318,134,163,28,63,72
57299,Hartzviller,800,353,417,45,225,147
57300,Haselbourg,262,83,165,29,89,47
57301,Haspelschiedt,249,108,132,26,51,55
57302,Hattigny,169,69,88,8,37,43
57303,Hauconcourt,448,171,272,37,128,107
57304,Haut-Clocher,288,95,176,24,81,71
57305,Havange,312,130,173,30,68,75
57306,Hayange,11860,6051,5579,1076,2390,2113
57307,Hayes,187,61,123,13,34,76
57308,Hazembourg,100,23,75,10,32,33
57309,Heining-lès-Bouzonville,281,119,156,38,59,59
57310,Hellering-lès-Fénétrange,167,52,111,12,56,43
57311,Hellimer,467,210,250,32,112,106
57312,Helstroff,370,141,221,38,93,90
57313,Hémilly,119,41,75,11,31,33
57314,Héming,376,161,205,43,94,68
57315,Henridorff,540,204,319,34,117,168
57316,Henriville,649,241,400,45,210,145
57317,Hérange,99,28,65,6,19,40
57318,Hermelange,223,92,126,22,59,45
57319,Herny,418,170,235,36,106,93
57320,Hertzing,145,47,92,7,57,28
57321,Hesse,490,168,310,40,126,144
57322,Hestroff,372,139,226,51,82,93
57323,Hettange-Grande,5620,2656,2865,466,835,1564
57324,Hilbesheim,487,165,309,38,157,114
57325,Hilsprich,642,253,370,40,198,132
57326,Hinckange,225,72,144,24,60,60
57328,Holacourt,62,23,34,3,9,22
57329,Holling,311,149,155,17,74,64
57330,Holving,1036,462,546,58,303,185
57331,Hombourg-Budange,392,180,204,36,76,92
57332,Hombourg-Haut,4760,2388,2305,437,1005,863
57333,Hommarting,698,258,409,47,195,167
57334,Hommert,321,133,181,29,76,76
57335,Honskirch,183,74,104,13,48,43
57336,L'Hôpital,3904,2058,1777,266,988,523
57337,Hoste,556,217,325,51,151,123
57338,Hottviller,445,198,235,18,74,143
57339,Hultehouse,322,138,173,23,82,68
57340,Hundling,1223,592,599,92,280,227
57341,Hunting,588,218,360,59,123,178
57342,Ibigny,79,30,48,3,30,15
57343,Illange,1645,646,951,148,278,525
57344,Imling,542,191,331,41,158,132
57345,Inglange,330,127,199,23,85,91
57346,Insming,487,241,238,29,116,93
57347,Insviller,152,72,74,9,42,23
57348,Ippling,672,285,368,48,167,153
57349,Jallaucourt,118,40,71,16,25,30
57350,Jouy-aux-Arches,1226,433,763,116,270,377
57351,Jury,721,251,450,90,165,195
57352,Jussy,430,133,285,27,90,168
57353,Juvelize,67,17,45,8,25,12
57354,Juville,104,39,62,6,26,30
57355,Kalhausen,698,283,398,40,201,157
57356,Kanfen,912,392,505,72,128,305
57357,Kappelkinger,326,127,188,15,98,75
57358,Kédange-sur-Canner,828,314,497,97,193,207
57359,Kemplich,125,49,75,8,26,41
57360,Kerbach,792,275,495,87,210,198
57361,Kerling-lès-Sierck,462,170,282,30,71,181
57362,Kerprich-aux-Bois,123,33,86,12,40,34
57364,Kirsch-lès-Sierck,236,95,131,24,37,70
57365,Kirschnaumen,349,106,233,33,69,131
57366,Kirviller,98,36,57,8,30,19
57367,Klang,184,79,99,10,41,48
57368,Knutange,2370,1340,1004,215,411,378
57370,Koenigsmacker,1757,841,873,115,363,395
57371,Haute-Kontz,449,233,210,32,81,97
57372,Kuntzig,981,307,651,138,190,323
57373,Lachambre,599,173,404,57,185,162
57374,Lafrimbolle,168,64,101,19,46,36
57375,Lagarde,170,48,110,12,35,63
57376,Lambach,420,178,230,36,112,82
57377,Landange,194,77,104,17,55,32
57379,Landroff,199,78,117,8,62,47
57380,Laneuveville-lès-Lorquin,79,23,56,5,33,18
57381,Laneuveville-en-Saulnois,222,95,124,15,58,51
57382,Langatte,420,146,260,29,106,125
57383,Languimberg,145,38,102,23,33,46
57384,Laning,486,197,274,40,130,104
57385,Laquenexy,910,284,592,99,213,280
57386,Laudrefang,277,97,172,35,55,82
57387,Laumesfeld,218,105,108,8,63,37
57388,Launstroff,159,77,80,10,30,40
57389,Lelling,385,154,221,37,98,86
57390,Lemberg,1117,458,621,91,259,271
57391,Lemoncourt,61,19,40,8,17,15
57392,Lemud,302,84,202,26,95,81
57393,Lengelsheim,173,64,103,21,44,38
57394,Léning,241,83,150,33,61,56
57395,Lesse,147,49,96,15,38,43
57396,Lessy,660,209,417,57,98,262
57397,Ley,96,23,71,5,16,50
57398,Leyviller,383,142,238,23,134,81
57399,Lezey,83,40,42,5,15,22
57401,Lidrezing,75,24,46,4,28,14
57402,Liederschiedt,81,42,38,8,8,22
57403,Liéhon,113,32,77,10,40,27
57404,Lindre-Basse,221,82,134,35,58,41
57405,Lindre-Haute,46,5,36,4,15,17
57406,Liocourt,112,38,71,9,27,35
57407,Lixheim,411,183,214,23,103,88
57408,Lixing-lès-Rouhling,719,340,347,48,136,163
57409,Lixing-lès-Saint-Avold,565,256,287,42,112,133
57410,Lhor,95,41,53,9,25,19
57411,Lommerange,231,101,124,20,70,34
57412,Longeville-lès-Metz,2929,1211,1661,234,460,967
57413,Longeville-lès-Saint-Avold,2866,1242,1558,248,748,562
57414,Lorquin,912,420,464,90,205,169
57415,Lorry-lès-Metz,1501,468,1000,155,245,600
57416,Lorry-Mardigny,501,143,340,53,147,140
57417,Lostroff,67,19,48,2,25,21
57418,Loudrefing,267,104,160,24,79,57
57419,Loupershouse,858,380,462,86,200,176
57421,Loutzviller,108,37,64,3,24,37
57422,Louvigny,692,209,471,34,167,270
57423,Lubécourt,54,5,47,3,34,10
57424,Lucy,193,76,111,19,50,42
57425,Luppy,448,178,257,34,105,118
57426,Luttange,730,297,415,86,192,137
57427,Lutzelbourg,543,230,279,26,137,116
57428,Macheren,2492,1107,1346,233,542,571
57430,Mainvillers,259,91,164,17,60,87
57431,Maizeroy,258,72,181,31,55,95
57432,Maizery,147,42,100,7,50,43
57433,Maizières-lès-Metz,8437,3880,4404,933,1473,1998
57434,Maizières-lès-Vic,360,159,189,34,86,69
57436,Malaucourt-sur-Seille,121,43,73,10,25,38
57437,Malling,476,214,254,45,75,134
57438,Malroy,326,97,225,28,73,124
57439,Manderen,343,147,188,29,56,103
57440,Manhoué,121,46,68,10,26,32
57441,Manom,2379,1105,1227,235,313,679
57442,Many,220,111,106,18,48,40
57443,Marange-Silvange,4865,2220,2552,613,938,1001
57444,Marange-Zondrange,241,77,162,20,77,65
57445,Marieulles,627,221,388,66,138,184
57446,Marimont-lès-Bénestroff,44,13,29,5,13,11
57447,Marly,8481,2985,5317,701,1593,3023
57448,Marsal,227,64,148,32,61,55
57449,Marsilly,416,162,243,34,88,121
57451,Marthille,164,76,86,16,42,28
57452,La Maxe,755,257,485,78,161,246
57453,Maxstadt,248,98,142,18,74,50
57454,Mécleuves,1032,357,644,93,258,293
57455,Mégange,148,58,88,23,45,20
57456,Meisenthal,613,226,363,60,100,203
57457,Menskirch,112,44,66,15,26,25
57459,Merschweiller,161,52,108,20,26,62
57460,Merten,1043,508,514,84,252,178
57461,Métairies-Saint-Quirin,238,96,132,26,66,40
57462,Metting,271,80,191,17,98,76
57463,Metz,71132,34191,35671,6512,9812,19347
57464,Metzeresche,664,235,409,84,157,168
57465,Metzervisse,1551,673,837,148,273,416
57466,Metzing,519,238,269,37,115,117
57467,Mey,217,70,140,33,36,71
57468,Mittelbronn,553,194,335,41,143,151
57469,Mittersheim,466,157,294,34,141,119
57470,Molring,10,3,7,0,6,1
57471,Momerstroff,219,74,139,20,60,59
57472,Moncheux,99,35,62,14,22,26
57473,Moncourt,58,15,40,12,16,12
57474,Mondelange,4144,1822,2245,362,774,1109
57475,Mondorff,353,178,170,15,51,104
57476,Monneren,262,98,158,21,79,58
57477,Montbronn,1286,534,717,115,306,296
57478,Montdidier,65,27,36,7,12,17
57479,Montenach,327,116,203,37,75,91
57480,Montigny-lès-Metz,15638,6985,8348,1355,2564,4429
57481,Montois-la-Montagne,1930,913,969,211,403,355
57482,Montoy-Flanville,941,362,556,87,198,271
57483,Morhange,2523,1279,1205,196,464,545
57484,Morsbach,2037,942,1057,143,553,361
57485,Morville-lès-Vic,95,37,57,4,26,27
57486,Morville-sur-Nied,96,23,69,10,23,36
57487,Moulins-lès-Metz,3847,1686,2060,343,719,998
57488,Moussey,457,152,284,38,136,110
57489,Mouterhouse,244,82,158,21,76,61
57490,Moyenvic,261,94,158,27,63,68
57491,Moyeuvre-Grande,5840,3079,2619,871,1011,737
57492,Moyeuvre-Petite,375,186,179,39,98,42
57493,Mulcey,195,90,97,26,40,31
57494,Munster,191,79,108,9,63,36
57495,Narbéfontaine,104,33,68,7,17,44
57496,Nébing,268,113,149,26,57,66
57497,Nelling,242,123,114,7,64,43
57498,Neufchef,2017,842,1127,220,448,459
57499,Neufgrange,1085,450,600,70,255,275
57500,Neufmoulins,36,4,32,4,13,15
57501,Neufvillage,45,21,24,7,15,2
57502,Neunkirchen-lès-Bouzonville,192,74,111,28,34,49
57504,Niderhoff,253,93,154,17,77,60
57505,Niderviller,931,360,527,61,234,232
57506,Niederstinzel,209,75,128,14,53,61
57507,Niedervisse,204,58,142,18,62,62
57508,Nilvange,3848,2186,1606,358,636,612
57509,Nitting,409,141,252,42,104,106
57510,Noisseville,882,323,540,75,204,261
57511,Norroy-le-Veneur,872,357,501,88,169,244
57512,Nouilly,454,154,293,35,106,152
57513,Nousseviller-lès-Bitche,125,34,85,13,38,34
57514,Nousseviller-Saint-Nabor,889,406,457,55,210,192
57515,Novéant-sur-Moselle,1433,635,761,154,271,336
57516,Oberdorff,333,153,173,37,66,70
57517,Obergailbach,239,106,126,9,58,59
57518,Oberstinzel,262,83,167,11,84,72
57519,Obervisse,128,31,97,19,39,39
57520,Obreck,40,15,24,8,6,10
57521,OEting,1859,861,972,95,469,408
57523,Ogy,471,181,287,51,103,133
57524,Ommeray,86,30,52,12,22,18
57525,Oriocourt,52,16,36,7,12,17
57526,Ormersviller,272,106,159,16,77,66
57527,Orny,255,89,164,18,76,70
57528,Oron,85,39,43,4,20,19
57529,Ottange,1900,1019,837,227,293,317
57530,Ottonville,342,115,218,43,96,79
57531,Oudrenne,636,283,337,52,139,146
57532,Pagny-lès-Goin,149,50,98,16,50,32
57533,Pange,780,226,528,98,179,251
57534,Peltre,1387,451,902,110,254,538
57535,Petit-Réderching,1237,479,712,92,274,346
57536,Petit-Tenquin,193,68,123,19,48,56
57537,Petite-Rosselle,4502,2467,1976,292,1007,677
57538,Pettoncourt,245,73,164,20,70,74
57539,Pévange,48,14,31,3,13,15
57540,Phalsbourg,3273,1423,1770,213,630,927
57541,Philippsbourg,474,177,286,45,132,109
57542,Piblange,632,254,364,43,173,148
57543,Pierrevillers,1155,459,663,127,255,281
57544,Plaine-de-Walsch,472,180,277,38,147,92
57545,Plappeville,1921,655,1226,161,283,782
57546,Plesnois,645,178,455,59,115,281
57547,Pommérieux,591,229,354,42,136,176
57548,Pontoy,375,153,210,26,97,87
57549,Pontpierre,586,246,330,64,137,129
57550,Porcelette,2247,974,1236,216,540,480
57551,Postroff,147,54,88,20,24,44
57552,Pouilly,560,173,371,53,102,216
57553,Pournoy-la-Chétive,547,174,362,30,133,199
57554,Pournoy-la-Grasse,440,110,321,37,128,156
57555,Prévocourt,89,17,71,9,25,37
57556,Puttelange-aux-Lacs,2092,933,1122,181,525,416
57557,Puttelange-lès-Thionville,640,303,322,41,116,165
57558,Puttigny,79,29,47,4,23,20
57559,Puzieux,158,62,91,21,25,45
57560,Racrange,457,173,278,35,99,144
57561,Rahling,650,259,354,29,209,116
57562,Ranguevaux,577,225,336,58,126,152
57563,Raville,185,63,116,26,40,50
57564,Réchicourt-le-Château,495,205,269,47,137,85
57565,Rédange,602,285,304,77,89,138
57566,Réding,1949,720,1169,121,497,551
57567,Rémelfang,136,66,67,7,26,34
57568,Rémelfing,1132,470,634,71,278,285
57569,Rémeling,218,91,118,5,43,70
57570,Rémering,339,144,188,15,86,87
57571,Rémering-lès-Puttelange,835,392,429,44,199,186
57572,Rémilly,1710,734,931,139,384,408
57573,Réning,114,38,73,12,42,19
57574,Basse-Rentgen,334,156,171,35,39,97
57575,Retonfey,1139,400,710,94,257,359
57576,Rettel,543,199,323,54,126,143
57577,Reyersviller,336,105,222,24,100,98
57578,Rezonville,291,107,170,40,61,69
57579,Rhodes,93,35,57,10,29,18
57580,Riche,164,74,87,25,38,24
57581,Richeling,273,114,159,19,85,55
57582,Richemont,1671,806,822,170,295,357
57583,Richeval,112,44,65,2,34,29
57584,Rimling,435,155,269,39,117,113
57585,Ritzing,133,67,65,5,21,39
57586,Rochonvillers,136,55,73,10,41,22
57587,Rodalbe,204,84,116,18,48,50
57588,Rodemack,809,324,471,95,102,274
57589,Rohrbach-lès-Bitche,1762,700,1016,93,384,539
57590,Rolbing,163,56,101,5,51,45
57591,Rombas,6641,3275,3231,851,1189,1191
57592,Romelfing,297,91,191,16,87,88
57593,Roncourt,721,316,396,81,201,114
57594,Roppeviller,85,26,54,4,42,8
57595,Rorbach-lès-Dieuze,48,20,28,3,14,11
57596,Rosbruck,618,317,295,43,142,110
57597,Rosselange,2044,1157,831,216,370,245
57598,Rouhling,1657,739,858,133,368,357
57599,Roupeldange,293,112,173,23,83,67
57600,Roussy-le-Village,904,382,506,64,175,267
57601,Rozérieulles,1214,548,638,63,178,397
57602,Rurange-lès-Thionville,1918,764,1127,190,399,538
57603,Russange,766,342,412,86,118,208
57604,Rustroff,427,147,275,42,67,166
57605,Sailly-Achâtel,237,90,141,35,58,48
57606,Saint-Avold,12145,5739,6195,1182,2366,2647
57607,Sainte-Barbe,632,219,401,61,156,184
57609,Saint-Epvre,88,44,43,5,21,17
57610,Saint-François-Lacroix,212,103,105,7,50,48
57611,Saint-Georges,184,75,105,15,52,38
57612,Saint-Hubert,196,75,116,22,43,51
57613,Saint-Jean-de-Bassel,252,91,155,14,40,101
57614,Saint-Jean-Kourtzerode,236,96,134,13,77,44
57615,Saint-Jean-Rohrbach,689,271,399,55,187,157
57616,Saint-Julien-lès-Metz,2620,1019,1555,254,412,889
57617,Saint-Jure,247,82,162,14,79,69
57618,Saint-Louis,578,234,319,51,157,111
57619,Saint-Louis-lès-Bitche,415,180,221,37,86,98
57620,Sainte-Marie-aux-Chênes,2974,1358,1532,408,600,524
57621,Saint-Médard,79,32,46,14,20,12
57622,Saint-Privat-la-Montagne,1405,636,741,132,289,320
57623,Saint-Quirin,563,243,311,49,127,135
57624,Sainte-Ruffine,471,152,310,24,77,209
57625,Salonnes,132,50,78,11,37,30
57626,Sanry-lès-Vigy,447,151,283,54,103,126
57627,Sanry-sur-Nied,281,108,168,32,82,54
57628,Sarralbe,3055,1387,1601,228,726,647
57629,Sarraltroff,623,239,356,45,154,157
57630,Sarrebourg,7948,3693,4071,568,1252,2251
57631,Sarreguemines,14791,7578,6947,1078,2537,3332
57633,Sarreinsming,955,387,545,87,243,215
57634,Saulny,1264,430,800,113,289,398
57635,Schalbach,282,91,187,25,69,93
57636,Schmittviller,302,109,181,28,59,94
57637,Schneckenbusch,270,98,166,20,66,80
57638,Schoeneck,1525,694,800,119,408,273
57639,Schorbach,443,169,261,23,105,133
57640,Schwerdorff,322,91,225,28,62,135
57641,Schweyen,207,55,149,20,53,76
57642,Scy-Chazelles,2218,865,1309,175,403,731
57643,Secourt,158,62,93,13,51,29
57644,Seingbouse,1457,636,796,121,375,300
57645,Semécourt,720,256,453,78,156,219
57647,Serémange-Erzange,3352,1622,1637,422,583,632
57648,Servigny-lès-Raville,336,108,222,27,111,84
57649,Servigny-lès-Sainte-Barbe,369,117,242,39,77,126
57650,Sierck-les-Bains,1358,689,642,112,210,320
57651,Siersthal,513,185,312,48,127,137
57652,Sillegny,395,147,233,31,85,117
57653,Silly-en-Saulnois,39,12,26,2,11,13
57654,Silly-sur-Nied,620,212,394,63,144,187
57655,Solgne,829,332,474,69,178,227
57656,Sorbey,247,98,142,23,52,67
57657,Sotzeling,22,8,13,0,7,6
57658,Soucht,1030,422,570,80,209,281
57659,Spicheren,1883,761,1086,126,427,533
57660,Stiring-Wendel,7969,4107,3744,626,1791,1327
57661,Sturzelbronn,148,53,89,21,33,35
57662,Suisse,91,23,67,14,19,34
57663,Talange,5832,3050,2647,662,985,1000
57664,Tarquimpol,65,16,48,4,22,22
57665,Tenteling,898,371,514,74,236,204
57666,Terville,5037,2495,2460,566,720,1174
57667,Téterchen,504,188,300,45,130,125
57668,Teting-sur-Nied,1059,428,604,97,215,292
57669,Théding,1677,745,910,171,384,355
57670,Thicourt,124,44,77,11,38,28
57671,Thimonville,117,43,66,6,28,32
57672,Thionville,26250,11325,14435,2748,3760,7927
57673,Thonville,39,12,26,8,6,12
57674,Tincry,139,42,93,19,33,41
57675,Torcheville,125,51,73,12,37,24
57676,Tragny,82,17,65,8,31,26
57677,Trémery,919,374,521,93,210,218
57678,Tressange,1580,728,825,173,254,398
57679,Tritteling-Redlach,410,173,231,48,106,77
57680,Troisfontaines,1015,413,571,72,289,210
57681,Tromborn,243,86,149,38,59,52
57682,Turquestein-Blancrupt,34,11,21,1,12,8
57683,Uckange,3848,1969,1801,467,577,757
57684,Vahl-Ebersing,423,151,257,50,101,106
57685,Vahl-lès-Bénestroff,106,41,64,1,30,33
57686,Vahl-lès-Faulquemont,204,70,123,15,55,53
57687,Vallerange,188,66,121,8,66,47
57689,Valmestroff,220,90,124,26,41,57
57690,Valmont,2307,997,1273,191,558,524
57691,Valmunster,86,16,67,11,20,36
